QuestionText,Label
"Koje su preporuke za kupanje novorođenčeta, šta da radim?",False
"Molim savjet - dijete je dobilo grčeve/konvulzije.",True
"Dobar dan, dijete je na trenutak izgubilo svijest?",False
"Dobar dan, da li je u redu koristiti cuclu?",False
"Da li je u redu da beba spava na stomaku uz nadzor. Šta mi savjetujete?",False
"Imam pitanje: koliko je normalno da beba plače tokom dana?",False
"Dijete je jako pospano i teško ga je probuditi?",True
"Dobar dan, koliko dugo obično traje faza kolika?",False
"Kako pripremiti bebu za prvi izlet vani. Šta mi savjetujete?",True
"Zanima me sljedeće: koje su preporuke za prve cipelice?",False
"Koliko puta dnevno treba mijenjati pelene?",False
"Koliko dugo obično traje faza kolika?",False
"Zanima me sljedeće: beba hripa i uvlači rebra pri disanju?",True
"Molim savjet - dijete je na trenutak izgubilo svijest.",True
"Imam pitanje: usne i koža oko usta su mu/joj modre?",True
"Pojavio se osip koji se brzo širi po tijelu. Šta mi savjetujete?",True
"Zanima me sljedeće: da li je normalno da beba često podriguje nakon hranjenja?",False
"Beba je pala i sada povraća i jako je pospana. Šta mi savjetujete?",True
"Primijetila sam krv u stolici kod bebe. Šta mi savjetujete?",True
"Dobar dan, koje su preporuke za kupanje novorođenčeta?",False
"Poštovani doktore, koliko sati sna je normalno za bebu od 8 mjeseci?",False
"Dijete je jako pospano i teško ga je probuditi. Šta mi savjetujete?",True
"Treba mi savjet doktora: beba ima ukočen vrat i ne podnosi svjetlo.",True
"Dijete ne diše normalno i teško hvata zrak, šta da radim?",True
"Da li trebam brinuti ako beba ne voli određenu hranu?",False
"Treba mi savjet doktora: primijetila sam krv u povraćanju kod bebe.",True
"Zanima me sljedeće: da li je u redu koristiti cuclu?",False
"Zanima me sljedeće: koliko je normalno da beba plače tokom dana?",False
"Imam pitanje: kada je vrijeme za prvu posjetu zubaru?",True
"Dobar dan, usne i koža oko usta su mu/joj modre?",True
"Poštovani doktore, novorođenče odbija svaki obrok i letargično je?",True
"Molim savjet - dijete je jako pospano i teško ga je probuditi.",True
"Koje vitamine treba davati bebi?",False
"Imam pitanje: koliko brzo bi trebalo beba da dobija na težini?",False
"Dobar dan, usne i koža oko usta su mu/joj modre?",True
"Kako izgleda zdrav ritam hranjenja za uzrast od 9 mjeseci?",False
"Poštovani doktore, koliko dugo obično traje faza kolika?",False
"Poštovani doktore, kako izgleda zdrav ritam hranjenja za uzrast od 13 mjeseci?",False
"Molim savjet - pojavio se osip koji se brzo širi po tijelu.",True
"Zanima me sljedeće: beba ima ukočen vrat i ne podnosi svjetlo?",False
"Treba mi savjet doktora: dijete je dobilo grčeve/konvulzije.",True
"Zanima me sljedeće: dijete je dobilo grčeve/konvulzije?",True
"Brinem se jer primijetila sam krv u povraćanju kod bebe.",True
"Beba ima ukočen vrat i ne podnosi svjetlo. Šta mi savjetujete?",True
"Molim savjet - beba povraća bez prestanka već nekoliko sati.",True
"Poštovani doktore, kada beba obično počinje govoriti prve riječi?",False
"Beba se guši i ne može doći do daha?",True
"Treba mi savjet doktora: koliko dugo obično traje faza kolika.",False
"Dijete se opeklo i koža je jako crvena i mjehuri se, šta da radim?",True
"Da li je normalno da beba često podriguje nakon hranjenja. Šta mi savjetujete?",False
"Brinem se jer beba ima jaku bol u stomaku i ne miče se.",True
"Imam pitanje: dijete diše veoma brzo i teško?",True
"Brinem se jer da li je normalno da beba često podriguje nakon hranjenja.",False
"Novorođenče odbija svaki obrok i letargično je, šta da radim?",True
"Da li je u redu da beba spava na stomaku uz nadzor, šta da radim?",False
"Imam pitanje: beba ima visoku temperaturu preko 39 stepeni?",True
"Kada mogu početi sa uvođenjem sokova, šta da radim?",False
"Poštovani doktore, koja hrana je najbolja za uvođenje u ishranu?",False
"Zanima me sljedeće: da li trebam brinuti ako beba ne voli određenu hranu?",False
"Treba mi savjet doktora: dijete ne diše normalno i teško hvata zrak.",True
"Koliko brzo bi trebalo beba da dobija na težini, šta da radim?",False
"Treba mi savjet doktora: primijetila sam krv u povraćanju kod bebe.",True
"Treba mi savjet doktora: dijete diše veoma brzo i teško.",True
"Imam pitanje: kada mogu očekivati da beba počne sjediti sama?",False
"Treba mi savjet doktora: temperatura ne pada ni nakon lijeka već satima.",True
"Poštovani doktore, beba se guši i ne može doći do daha?",True
"Beba ima jaku bol u stomaku i ne miče se?",True
"Poštovani doktore, da li trebam brinuti ako beba ne voli određenu hranu?",False
"Molim savjet - koliko puta dnevno treba mijenjati pelene.",False
"Molim savjet - pojavio se osip koji se brzo širi po tijelu.",True
"Dobar dan, novorođenče odbija svaki obrok i letargično je?",True
"Brinem se jer beba ne mokri više od 8 sati.",True
"Brinem se jer dijete je jako pospano i teško ga je probuditi.",True
"Brinem se jer beba ne mokri više od 8 sati.",True
"Zanima me sljedeće: koža oko usta i noktiju izgleda siva?",True
"Koje igračke su prikladne za uzrast od 24 mjeseci?",False
"Zanima me sljedeće: koliko je normalno da beba plače tokom dana?",False
"Molim savjet - beba ima temperaturu a mlađa je od tri mjeseca.",True
"Imam pitanje: kada se preporučuje prva redovna vakcina?",False
"Treba mi savjet doktora: koliko puta dnevno treba mijenjati pelene.",False
"Imam pitanje: kada mogu očekivati da beba počne sjediti sama?",False
"Zanima me sljedeće: beba jako plače i ne može se smiriti već duže vrijeme?",True
"Molim savjet - koža bebe je postala jako blijeda ili žuta.",False
"Poštovani doktore, beba se guši i ne može doći do daha?",True
"Poštovani doktore, koliko brzo bi trebalo beba da dobija na težini?",False
"Kako uspostaviti stabilnu rutinu spavanja. Šta mi savjetujete?",False
"Kako naučiti bebu da spava cijelu noć, šta da radim?",False
"Brinem se jer pojavio se osip koji se brzo širi po tijelu.",True
"Koja hrana je najbolja za uvođenje u ishranu, šta da radim?",False
"Imam pitanje: dijete ne diše normalno i teško hvata zrak?",True
"Imam pitanje: kako naučiti bebu da spava cijelu noć?",False
"Beba povraća bez prestanka već nekoliko sati?",True
"Dobar dan, kada mogu početi sa uvođenjem sokova?",False
"Koja hrana je najbolja za uvođenje u ishranu, šta da radim?",False
"Dobar dan, koje igračke su prikladne za uzrast od 22 mjeseci?",False
"Molim savjet - dijete je dobilo grčeve/konvulzije.",True
"Imam pitanje: koliko puta dnevno treba mijenjati pelene?",False
"Poštovani doktore, primijetila sam krv u povraćanju kod bebe?",True
"Zanima me sljedeće: beba povraća bez prestanka već nekoliko sati?",True
"Imam pitanje: koliko je normalno da beba plače tokom dana?",False
"Treba mi savjet doktora: kada se preporučuje prva redovna vakcina.",False
"Brinem se jer da li je normalno da beba puno spava tokom dana.",False
"Dobar dan, da li je u redu da beba spava na stomaku uz nadzor?",False
"Dobar dan, kada se preporučuje prva redovna vakcina?",False
"Poštovani doktore, koje vitamine treba davati bebi?",False
"Koliko puta dnevno treba mijenjati pelene?",False
"Zanima me sljedeće: koje vitamine treba davati bebi?",False
"Dobar dan, koža oko usta i noktiju izgleda siva?",True
"Treba mi savjet doktora: kako izgleda zdrav ritam hranjenja za uzrast od 23 mjeseci.",False
"Imam pitanje: beba ima ukočen vrat i ne podnosi svjetlo?",True
"Imam pitanje: novorođenče odbija svaki obrok i letargično je?",True
"Zanima me sljedeće: novorođenče odbija svaki obrok i letargično je?",True
"Poštovani doktore, primijetila sam krv u povraćanju kod bebe?",True
"Poštovani doktore, dijete ne diše normalno i teško hvata zrak?",True
"Kada mogu početi sa uvođenjem sokova?",False
"Kada beba obično počinje govoriti prve riječi. Šta mi savjetujete?",False
"Dijete se opeklo i koža je jako crvena i mjehuri se. Šta mi savjetujete?",True
"Brinem se jer kada mogu očekivati da beba počne sjediti sama.",False
"Molim savjet - kako naučiti bebu da spava cijelu noć.",False
"Poštovani doktore, koliko brzo bi trebalo beba da dobija na težini?",False
"Beba jako plače i ne može se smiriti već duže vrijeme?",True
"Kada se preporučuje prva redovna vakcina?",False
"Poštovani doktore, da li je u redu da beba spava na stomaku uz nadzor?",False
"Treba mi savjet doktora: beba ima jaku bol u stomaku i ne miče se.",True
"Treba mi savjet doktora: dijete diše veoma brzo i teško.",True
"Treba mi savjet doktora: kako naučiti bebu da spava cijelu noć.",False
"Dobar dan, beba jako plače i ne može se smiriti već duže vrijeme?",True
"Zanima me sljedeće: da li trebam brinuti ako beba ne voli određenu hranu?",False
"Molim savjet - beba ima temperaturu a mlađa je od tri mjeseca.",True
"Imam pitanje: kako uspostaviti stabilnu rutinu spavanja?",False
"Poštovani doktore, kada mogu početi sa uvođenjem sokova?",False
"Poštovani doktore, koliko je normalno da beba plače tokom dana?",False
"Poštovani doktore, dijete je dobilo grčeve/konvulzije?",True
"Dijete ne diše normalno i teško hvata zrak?",True
"Kako naučiti bebu da spava cijelu noć. Šta mi savjetujete?",False
"Zanima me sljedeće: usne i koža oko usta su mu/joj modre?",True
"Treba mi savjet doktora: primijetila sam krv u stolici kod bebe.",True
"Koža bebe je postala jako blijeda ili žuta?",True
"Kada mogu očekivati da beba počne sjediti sama?",False
"Koliko puta dnevno treba mijenjati pelene?",False
"Zanima me sljedeće: da li trebam brinuti ako beba ne voli određenu hranu?",False
"Imam pitanje: kada beba počinje jesti čvrstu hranu?",False
"Brinem se jer beba je pala i sada povraća i jako je pospana.",True
"Dijete je na trenutak izgubilo svijest. Šta mi savjetujete?",True
"Molim savjet - koja hrana je najbolja za uvođenje u ishranu.",False
"Dijete je jako pospano i teško ga je probuditi, šta da radim?",True
"Brinem se jer kako pripremiti bebu za prvi izlet vani.",False
"Imam pitanje: kako izgleda zdrav ritam hranjenja za uzrast od 9 mjeseci?",False
"Beba ne mokri više od 8 sati, šta da radim?",True
"Brinem se jer koje su preporuke za prve cipelice.",False
"Brinem se jer beba ne mokri više od 8 sati.",True
"Beba hripa i uvlači rebra pri disanju?",True
"Brinem se jer dijete je dobilo grčeve/konvulzije.",True
"Koliko je normalno da beba plače tokom dana. Šta mi savjetujete?",False
"Beba ne mokri više od 8 sati, šta da radim?",True
"Beba se guši i ne može doći do daha. Šta mi savjetujete?",True
"Zanima me sljedeće: dijete se opeklo i koža je jako crvena i mjehuri se?",True
"Zanima me sljedeće: da li je u redu koristiti cuclu?",False
"Dobar dan, beba ima temperaturu a mlađa je od tri mjeseca?",True
"Zanima me sljedeće: kada beba počinje jesti čvrstu hranu?",False
"Zanima me sljedeće: da li je normalno da beba puno spava tokom dana?",False
"Poštovani doktore, kada beba počinje jesti čvrstu hranu?",False
"Usne i koža oko usta su mu/joj modre. Šta mi savjetujete?",True
"Dobar dan, koža bebe je postala jako blijeda ili žuta?",True
"Brinem se jer beba hripa i uvlači rebra pri disanju.",True
"Imam pitanje: beba ima visoku temperaturu preko 39 stepeni?",True
"Temperatura ne pada ni nakon lijeka već satima, šta da radim?",True
"Poštovani doktore, koliko brzo bi trebalo beba da dobija na težini?",False
"Brinem se jer beba ima jaku bol u stomaku i ne miče se.",True
"Zanima me sljedeće: beba ima visoku temperaturu preko 39 stepeni?",True
"Molim savjet - beba se guši i ne može doći do daha.",True
"Kada se preporučuje prva redovna vakcina. Šta mi savjetujete?",False
"Zanima me sljedeće: da li je u redu koristiti cuclu?",False
"Poštovani doktore, da li je u redu koristiti cuclu?",False
"Da li je u redu da beba spava na stomaku uz nadzor?",False
"Koliko dugo obično traje faza kolika?",False
"Koža oko usta i noktiju izgleda siva, šta da radim?",True
"Dobar dan, dijete diše veoma brzo i teško?",True
"Poštovani doktore, koliko dugo obično traje faza kolika?",False
"Dijete je progutalo nešto strano ili moguć otrov, šta da radim?",True
"Treba mi savjet doktora: kako izgleda zdrav ritam hranjenja za uzrast od 4 mjeseci.",False
"Poštovani doktore, koje su preporuke za prve cipelice?",False
"Zanima me sljedeće: dijete ne diše normalno i teško hvata zrak?",True
"Brinem se jer kada mogu početi sa uvođenjem sokova.",False
"Beba se guši i ne može doći do daha, šta da radim?",True
"Pojavio se osip koji se brzo širi po tijelu. Šta mi savjetujete?",True
"Treba mi savjet doktora: primijetila sam krv u povraćanju kod bebe.",True
"Zanima me sljedeće: beba jako plače i ne može se smiriti već duže vrijeme?",True
"Poštovani doktore, dijete je na trenutak izgubilo svijest?",True
"Molim savjet - beba se guši i ne može doći do daha.",True
"Beba se guši i ne može doći do daha, šta da radim?",True
"Brinem se jer koliko puta dnevno treba mijenjati pelene.",False
"Brinem se jer beba se guši i ne može doći do daha.",True
"Zanima me sljedeće: dijete je dobilo grčeve/konvulzije?",True
"Poštovani doktore, beba ima visoku temperaturu preko 39 stepeni?",True
"Imam pitanje: dijete diše veoma brzo i teško?",True
"Molim savjet - dijete je jako pospano i teško ga je probuditi.",True
"Treba mi savjet doktora: dijete je jako pospano i teško ga je probuditi.",True
"Beba hripa i uvlači rebra pri disanju. Šta mi savjetujete?",True
"Treba mi savjet doktora: beba se guši i ne može doći do daha.",True
"Dijete je dobilo grčeve/konvulzije. Šta mi savjetujete?",True
"Poštovani doktore, dijete je na trenutak izgubilo svijest?",True
"Molim savjet - dijete diše veoma brzo i teško.",True
"Koliko dugo obično traje faza kolika. Šta mi savjetujete?",False
"Dijete je jako pospano i teško ga je probuditi. Šta mi savjetujete?",True
"Molim savjet - dijete ne diše normalno i teško hvata zrak.",True
"Imam pitanje: dijete je jako pospano i teško ga je probuditi?",True
"Kako uspostaviti stabilnu rutinu spavanja?",False
"Zanima me sljedeće: beba ima jaku bol u stomaku i ne miče se?",True
"Zanima me sljedeće: kada je vrijeme za prvu posjetu zubaru?",False
"Dobar dan, koje su preporuke za kupanje novorođenčeta?",False
"Koje vitamine treba davati bebi?",False
"Brinem se jer beba jako plače i ne može se smiriti već duže vrijeme.",True
"Brinem se jer novorođenče odbija svaki obrok i letargično je.",True
"Koje su preporuke za prve cipelice, šta da radim?",False
"Imam pitanje: dijete je jako pospano i teško ga je probuditi?",True
"Dobar dan, beba ne mokri više od 8 sati?",True
"Koje su preporuke za prve cipelice, šta da radim?",False
"Brinem se jer dijete je progutalo nešto strano ili moguć otrov.",True
"Poštovani doktore, kada beba obično počinje govoriti prve riječi?",False
"Da li je u redu koristiti cuclu. Šta mi savjetujete?",False
"Treba mi savjet doktora: beba povraća bez prestanka već nekoliko sati.",True
"Molim savjet - kako izgleda zdrav ritam hranjenja za uzrast od 9 mjeseci.",False
"Dobar dan, koliko brzo bi trebalo beba da dobija na težini?",False
"Molim savjet - dijete je progutalo nešto strano ili moguć otrov.",True
"Dobar dan, kako naučiti bebu da spava cijelu noć?",False
"Kada beba počinje jesti čvrstu hranu, šta da radim?",False
"Kako pripremiti bebu za prvi izlet vani. Šta mi savjetujete?",False
"Poštovani doktore, kako uspostaviti stabilnu rutinu spavanja?",False
"Da li je normalno da beba često podriguje nakon hranjenja?",False
"Beba ima temperaturu a mlađa je od tri mjeseca, šta da radim?",True
"Imam pitanje: beba ima ukočen vrat i ne podnosi svjetlo?",True
"Treba mi savjet doktora: koje su preporuke za kupanje novorođenčeta.",False
"Imam pitanje: koliko puta dnevno treba mijenjati pelene?",False
"Molim savjet - beba ima visoku temperaturu preko 39 stepeni.",True
"Molim savjet - koliko sati sna je normalno za bebu od 24 mjeseci.",False
"Molim savjet - koliko dugo obično traje faza kolika.",True
"Koliko dugo obično traje faza kolika?",False
"Treba mi savjet doktora: koliko puta dnevno treba mijenjati pelene.",False
"Zanima me sljedeće: koja hrana je najbolja za uvođenje u ishranu?",False
"Beba ne mokri više od 8 sati?",False
"Brinem se jer da li je u redu koristiti cuclu.",False
"Zanima me sljedeće: dijete je dobilo grčeve/konvulzije?",True
"Treba mi savjet doktora: dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Treba mi savjet doktora: dijete je jako pospano i teško ga je probuditi.",True
"Treba mi savjet doktora: dijete je na trenutak izgubilo svijest.",True
"Kada mogu očekivati da beba počne sjediti sama?",False
"Molim savjet - koža oko usta i noktiju izgleda siva.",False
"Poštovani doktore, kada beba počinje jesti čvrstu hranu?",False
"Zanima me sljedeće: usne i koža oko usta su mu/joj modre?",True
"Molim savjet - temperatura ne pada ni nakon lijeka već satima.",True
"Dijete diše veoma brzo i teško, šta da radim?",True
"Poštovani doktore, temperatura ne pada ni nakon lijeka već satima?",True
"Molim savjet - koje su preporuke za kupanje novorođenčeta.",False
"Beba povraća bez prestanka već nekoliko sati, šta da radim?",True
"Poštovani doktore, beba hripa i uvlači rebra pri disanju?",True
"Molim savjet - koliko brzo bi trebalo beba da dobija na težini.",False
"Kada beba počinje jesti čvrstu hranu, šta da radim?",False
"Molim savjet - da li je u redu da beba spava na stomaku uz nadzor.",False
"Treba mi savjet doktora: kako naučiti bebu da spava cijelu noć.",False
"Koliko sati sna je normalno za bebu od 15 mjeseci. Šta mi savjetujete?",False
"Poštovani doktore, koliko puta dnevno treba mijenjati pelene?",False
"Treba mi savjet doktora: koliko sati sna je normalno za bebu od 20 mjeseci.",False
"Zanima me sljedeće: beba hripa i uvlači rebra pri disanju?",True
"Dobar dan, kako uspostaviti stabilnu rutinu spavanja?",False
"Koliko puta dnevno treba mijenjati pelene?",False
"Imam pitanje: kada je vrijeme za prvu posjetu zubaru?",False
"Imam pitanje: da li je normalno da beba često podriguje nakon hranjenja?",False
"Imam pitanje: koje su preporuke za kupanje novorođenčeta?",False
"Zanima me sljedeće: koje igračke su prikladne za uzrast od 8 mjeseci?",False
"Molim savjet - kada mogu očekivati da beba počne sjediti sama.",False
"Treba mi savjet doktora: pojavio se osip koji se brzo širi po tijelu.",True
"Treba mi savjet doktora: koliko puta dnevno treba mijenjati pelene.",False
"Imam pitanje: koje igračke su prikladne za uzrast od 10 mjeseci?",False
"Molim savjet - dijete je na trenutak izgubilo svijest.",True
"Dobar dan, beba ima visoku temperaturu preko 39 stepeni?",True
"Primijetila sam krv u povraćanju kod bebe, šta da radim?",True
"Usne i koža oko usta su mu/joj modre, šta da radim?",True
"Poštovani doktore, beba hripa i uvlači rebra pri disanju?",True
"Beba hripa i uvlači rebra pri disanju?",True
"Koliko brzo bi trebalo beba da dobija na težini?",False
"Dijete je dobilo grčeve/konvulzije, šta da radim?",True
"Koža bebe je postala jako blijeda ili žuta. Šta mi savjetujete?",True
"Zanima me sljedeće: kako naučiti bebu da spava cijelu noć?",False
"Dobar dan, koje vitamine treba davati bebi?",False
"Primijetila sam krv u stolici kod bebe?",True
"Dobar dan, koža bebe je postala jako blijeda ili žuta?",True
"Koliko sati sna je normalno za bebu od 21 mjeseci, šta da radim?",False
"Beba jako plače i ne može se smiriti već duže vrijeme. Šta mi savjetujete?",True
"Poštovani doktore, da li je normalno da beba puno spava tokom dana?",False
"Brinem se jer beba povraća bez prestanka već nekoliko sati.",True
"Beba se guši i ne može doći do daha?",True
"Imam pitanje: koje vitamine treba davati bebi?",False
"Koliko dugo obično traje faza kolika. Šta mi savjetujete?",False
"Koje su preporuke za kupanje novorođenčeta?",False
"Poštovani doktore, dijete je progutalo nešto strano ili moguć otrov?",True
"Molim savjet - kada mogu početi sa uvođenjem sokova.",False
"Imam pitanje: kada mogu očekivati da beba počne sjediti sama?",False
"Poštovani doktore, koje su preporuke za kupanje novorođenčeta?",False
"Treba mi savjet doktora: kada beba počinje jesti čvrstu hranu.",False
"Brinem se jer da li trebam brinuti ako beba ne voli određenu hranu.",False
"Beba ima visoku temperaturu preko 39 stepeni?",True
"Brinem se jer koliko dugo obično traje faza kolika.",False
"Zanima me sljedeće: koža oko usta i noktiju izgleda siva?",True
"Da li je normalno da beba često podriguje nakon hranjenja. Šta mi savjetujete?",False
"Dobar dan, dijete je na trenutak izgubilo svijest?",True
"Imam pitanje: beba se guši i ne može doći do daha?",True
"Molim savjet - koje vitamine treba davati bebi.",False
"Imam pitanje: kako izgleda zdrav ritam hranjenja za uzrast od 7 mjeseci?",False
"Dijete je jako pospano i teško ga je probuditi?",True
"Molim savjet - koliko je normalno da beba plače tokom dana.",False
"Molim savjet - dijete je jako pospano i teško ga je probuditi.",True
"Koliko je normalno da beba plače tokom dana, šta da radim?",False
"Molim savjet - kada beba obično počinje govoriti prve riječi.",False
"Dobar dan, da li je u redu da beba spava na stomaku uz nadzor?",False
"Treba mi savjet doktora: koliko je normalno da beba plače tokom dana.",False
"Molim savjet - koliko brzo bi trebalo beba da dobija na težini.",False
"Dijete diše veoma brzo i teško, šta da radim?",True
"Imam pitanje: da li je u redu koristiti cuclu?",True
"Beba hripa i uvlači rebra pri disanju, šta da radim?",True
"Brinem se jer koliko dugo obično traje faza kolika.",False
"Brinem se jer koje su preporuke za prve cipelice.",False
"Koja hrana je najbolja za uvođenje u ishranu. Šta mi savjetujete?",False
"Molim savjet - koje su preporuke za kupanje novorođenčeta.",False
"Koliko sati sna je normalno za bebu od 7 mjeseci. Šta mi savjetujete?",False
"Dobar dan, beba je pala i sada povraća i jako je pospana?",True
"Koja hrana je najbolja za uvođenje u ishranu?",False
"Treba mi savjet doktora: dijete ne diše normalno i teško hvata zrak.",True
"Primijetila sam krv u povraćanju kod bebe, šta da radim?",True
"Molim savjet - beba se guši i ne može doći do daha.",True
"Zanima me sljedeće: dijete je na trenutak izgubilo svijest?",True
"Imam pitanje: da li je normalno da beba često podriguje nakon hranjenja?",False
"Imam pitanje: koje vitamine treba davati bebi?",False
"Treba mi savjet doktora: beba se guši i ne može doći do daha.",True
"Kako uspostaviti stabilnu rutinu spavanja?",False
"Imam pitanje: beba je pala i sada povraća i jako je pospana?",True
"Imam pitanje: beba se guši i ne može doći do daha?",True
"Beba se guši i ne može doći do daha. Šta mi savjetujete?",True
"Dobar dan, pojavio se osip koji se brzo širi po tijelu?",True
"Dobar dan, kako pripremiti bebu za prvi izlet vani?",False
"Beba jako plače i ne može se smiriti već duže vrijeme, šta da radim?",True
"Zanima me sljedeće: usne i koža oko usta su mu/joj modre?",True
"Imam pitanje: temperatura ne pada ni nakon lijeka već satima?",True
"Dobar dan, koliko dugo obično traje faza kolika?",False
"Beba se guši i ne može doći do daha. Šta mi savjetujete?",True
"Poštovani doktore, koža bebe je postala jako blijeda ili žuta?",False
"Poštovani doktore, beba povraća bez prestanka već nekoliko sati?",True
"Molim savjet - kada se preporučuje prva redovna vakcina.",False
"Molim savjet - da li je normalno da beba puno spava tokom dana.",False
"Dobar dan, da li je u redu koristiti cuclu?",False
"Imam pitanje: kako izgleda zdrav ritam hranjenja za uzrast od 16 mjeseci?",True
"Beba je pala i sada povraća i jako je pospana. Šta mi savjetujete?",True
"Zanima me sljedeće: koliko sati sna je normalno za bebu od 7 mjeseci?",False
"Brinem se jer temperatura ne pada ni nakon lijeka već satima.",True
"Treba mi savjet doktora: beba ima temperaturu a mlađa je od tri mjeseca.",True
"Koja hrana je najbolja za uvođenje u ishranu?",False
"Brinem se jer dijete ne diše normalno i teško hvata zrak.",True
"Poštovani doktore, dijete je progutalo nešto strano ili moguć otrov?",True
"Dobar dan, beba se guši i ne može doći do daha?",True
"Brinem se jer kako uspostaviti stabilnu rutinu spavanja.",True
"Molim savjet - beba ima ukočen vrat i ne podnosi svjetlo.",True
"Zanima me sljedeće: kada se preporučuje prva redovna vakcina?",False
"Imam pitanje: koža bebe je postala jako blijeda ili žuta?",True
"Brinem se jer kako naučiti bebu da spava cijelu noć.",False
"Treba mi savjet doktora: kada je vrijeme za prvu posjetu zubaru.",False
"Dijete je progutalo nešto strano ili moguć otrov, šta da radim?",True
"Novorođenče odbija svaki obrok i letargično je?",True
"Brinem se jer da li je normalno da beba puno spava tokom dana.",False
"Brinem se jer beba jako plače i ne može se smiriti već duže vrijeme.",True
"Brinem se jer kada beba obično počinje govoriti prve riječi.",False
"Brinem se jer dijete se opeklo i koža je jako crvena i mjehuri se.",True
"Imam pitanje: dijete je dobilo grčeve/konvulzije?",True
"Dijete je progutalo nešto strano ili moguć otrov?",True
"Treba mi savjet doktora: beba je pala i sada povraća i jako je pospana.",True
"Beba povraća bez prestanka već nekoliko sati. Šta mi savjetujete?",True
"Treba mi savjet doktora: beba jako plače i ne može se smiriti već duže vrijeme.",True
"Zanima me sljedeće: kako pripremiti bebu za prvi izlet vani?",False
"Dobar dan, koliko puta dnevno treba mijenjati pelene?",False
"Novorođenče odbija svaki obrok i letargično je. Šta mi savjetujete?",True
"Poštovani doktore, da li je u redu koristiti cuclu?",False
"Kada beba počinje jesti čvrstu hranu?",False
"Beba ne mokri više od 8 sati?",True
"Imam pitanje: koliko puta dnevno treba mijenjati pelene?",False
"Poštovani doktore, kada beba obično počinje govoriti prve riječi?",False
"Zanima me sljedeće: primijetila sam krv u stolici kod bebe?",True
"Dobar dan, beba je pala i sada povraća i jako je pospana?",True
"Koja hrana je najbolja za uvođenje u ishranu. Šta mi savjetujete?",False
"Brinem se jer kada beba obično počinje govoriti prve riječi.",False
"Zanima me sljedeće: beba ima jaku bol u stomaku i ne miče se?",True
"Beba ima temperaturu a mlađa je od tri mjeseca?",True
"Treba mi savjet doktora: koja hrana je najbolja za uvođenje u ishranu.",False
"Imam pitanje: primijetila sam krv u stolici kod bebe?",True
"Kada beba počinje jesti čvrstu hranu, šta da radim?",False
"Poštovani doktore, usne i koža oko usta su mu/joj modre?",True
"Imam pitanje: kada beba obično počinje govoriti prve riječi?",False
"Molim savjet - beba se guši i ne može doći do daha.",True
"Imam pitanje: beba ima visoku temperaturu preko 39 stepeni?",True
"Dobar dan, dijete se opeklo i koža je jako crvena i mjehuri se?",True
"Treba mi savjet doktora: beba ima jaku bol u stomaku i ne miče se.",True
"Koža oko usta i noktiju izgleda siva, šta da radim?",True
"Imam pitanje: beba se guši i ne može doći do daha?",True
"Beba hripa i uvlači rebra pri disanju, šta da radim?",True
"Pojavio se osip koji se brzo širi po tijelu. Šta mi savjetujete?",True
"Molim savjet - da li trebam brinuti ako beba ne voli određenu hranu.",False
"Beba ima temperaturu a mlađa je od tri mjeseca?",True
"Beba se guši i ne može doći do daha, šta da radim?",True
"Kako naučiti bebu da spava cijelu noć, šta da radim?",False
"Imam pitanje: beba jako plače i ne može se smiriti već duže vrijeme?",True
"Imam pitanje: usne i koža oko usta su mu/joj modre?",True
"Poštovani doktore, koliko puta dnevno treba mijenjati pelene?",True
"Imam pitanje: dijete je dobilo grčeve/konvulzije?",True
"Molim savjet - dijete diše veoma brzo i teško.",True
"Dobar dan, beba ima jaku bol u stomaku i ne miče se?",True
"Brinem se jer kako naučiti bebu da spava cijelu noć.",False
"Imam pitanje: koža oko usta i noktiju izgleda siva?",True
"Beba povraća bez prestanka već nekoliko sati. Šta mi savjetujete?",True
"Dijete je progutalo nešto strano ili moguć otrov, šta da radim?",True
"Zanima me sljedeće: dijete je jako pospano i teško ga je probuditi?",True
"Kada mogu očekivati da beba počne sjediti sama, šta da radim?",False
"Da li je u redu da beba spava na stomaku uz nadzor?",False
"Brinem se jer dijete je dobilo grčeve/konvulzije.",True
"Dobar dan, kako uspostaviti stabilnu rutinu spavanja?",False
"Kada mogu početi sa uvođenjem sokova. Šta mi savjetujete?",False
"Treba mi savjet doktora: koliko dugo obično traje faza kolika.",False
"Treba mi savjet doktora: koliko je normalno da beba plače tokom dana.",False
"Poštovani doktore, kada mogu očekivati da beba počne sjediti sama?",False
"Molim savjet - beba hripa i uvlači rebra pri disanju.",True
"Treba mi savjet doktora: da li je u redu da beba spava na stomaku uz nadzor.",False
"Koža bebe je postala jako blijeda ili žuta. Šta mi savjetujete?",True
"Primijetila sam krv u povraćanju kod bebe?",True
"Treba mi savjet doktora: dijete je dobilo grčeve/konvulzije.",True
"Molim savjet - kada mogu početi sa uvođenjem sokova.",False
"Imam pitanje: primijetila sam krv u povraćanju kod bebe?",True
"Molim savjet - kada mogu početi sa uvođenjem sokova.",False
"Imam pitanje: primijetila sam krv u povraćanju kod bebe?",True
"Dobar dan, dijete je na trenutak izgubilo svijest?",True
"Dobar dan, dijete je na trenutak izgubilo svijest?",True
"Poštovani doktore, da li trebam brinuti ako beba ne voli određenu hranu?",False
